Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
262,-97.718429,30.348204,48453001504,432.886438,335.645550,97.240888,5143.886601,15.325353
263,-97.721317,30.342425,48453001504,443.923203,343.766355,100.156848,5062.885286,14.727693
264,-97.709102,30.340669,48453040000,1927.882026,1734.236515,193.645511,28150.004124,16.231929
265,-97.696583,30.33247,48453043300,2138.500000,1746.803149,391.696851,28322.147870,16.213703
266,-97.685099,30.32667,48453040200,1676.902840,1368.592211,308.310629,21930.569164,16.024181
267,-97.664095,30.324017,48453002201,204.607466,174.303439,30.304027,2868.380266,16.456246
268,-97.651571,30.32257,48453002201,106.092760,91.486350,14.606410,1394.368541,15.241274
269,-97.639453,30.3202,48453002220,136.329515,113.019187,23.310328,2617.504180,23.159821
270,-97.617448,30.325044,48453002221,675.631966,594.692691,80.939275,15346.109271,25.805108
271,-97.57601,30.327527,48453002219,1025.311955,917.040227,108.271728,32359.671116,35.287079
272,-97.558384,30.34417,48453002217,659.518943,587.920142,71.598801,19393.124112,32.985984
273,-97.76121,30.347874,48453030600,3709.026425,2913.474696,795.551729,60074.289271,20.619465
274,-97.750211,30.341089,48453001501,767.334229,579.148039,188.186190,9848.418604,17.005011
275,-97.742547,30.34102,48453001501,732.918906,546.723091,186.195815,8992.408343,16.447830
276,-97.733307,30.337612,48453001505,2118.706616,1475.716756,642.989860,25250.753875,17.110840
277,-97.725896,30.334246,48453001505,1047.651550,728.889040,318.762510,11352.157010,15.574602
278,-97.720367,30.328946,48453001503,1766.834966,1216.248548,550.586418,20417.123949,16.786967
279,-97.711138,30.329197,48453001503,3066.296157,2154.664708,911.631449,41340.651197,19.186582
280,-97.698623,30.324755,48453043400,1532.693502,1300.754541,231.938961,22397.669834,17.218983
281,-97.854872,30.308832,48453001916,569.034553,419.865005,149.169548,15497.803675,36.911397
282,-97.789916,30.353876,48453030700,442.039741,306.686541,135.353200,7703.551444,25.118649
283,-97.78138,30.338864,48453030700,505.809408,350.483070,155.326338,8132.970255,23.205030
284,-97.76676,30.333799,48453000102,1215.535109,813.862318,401.672791,14499.902897,17.816162
285,-97.759891,30.331953,48453000101,779.957349,558.626362,221.330987,10195.399579,18.250839
286,-97.751829,30.332227,48453000101,24.990202,14.549820,10.440382,237.453121,16.320004
287,-97.742742,30.330139,48453000206,975.935890,608.964782,366.971108,9840.239750,16.158964
288,-97.735351,30.330061,48453000205,1630.121893,1025.944928,604.176965,17312.967486,16.875143
289,-97.730682,30.325264,48453000205,1187.186739,691.953203,495.233536,10428.429374,15.071004
290,-97.720953,30.320679,48453001503,1013.093444,667.309141,345.784303,10070.864091,15.091752
291,-97.711051,30.316483,48453002105,564.702413,432.462896,132.239517,6537.857432,15.117730
292,-97.702866,30.318649,48453002105,1436.359249,1146.891578,289.467671,19197.876410,16.739051
293,-97.693892,30.316705,48453002104,1311.383879,1058.070167,253.313712,17765.009270,16.790011
294,-97.684863,30.316931,48453002112,1757.630528,1402.369831,355.260697,23810.351386,16.978653
295,-97.690083,30.307248,48453002106,1830.721689,1308.869364,521.852325,22254.950598,17.003187
